id_comentario	comentario	rotulo
UgwDkNZsFfdGv7eWVD14AaABAg.9UGiYm56PfG9UHuAHscqGC	faria souza aprenda a interpretar texto	0
UgwJL9qgn2y8kKjvBo54AaABAg	policia de minas e uma das mais corruptas do brasil	-1
UgwKjb_mh2R_CnHJKx54AaABAg	ate o et saiu correndo	0
UgzX2GKdlUZ8lUfE7-94AaABAg	parabens a policia por mais um bom servico prestado a sociedade	1
UgwOYeaCKnjMES39yu54AaABAg	limpeza necessaria sem judiciario pra atrapalhar	1
UgwUvx9fRWkvqn2iM4t4AaABAg	parabens  policia  voces tiraram  26 lixos  da sociedade	1
UgzFFIpDEZrG4qL0SZ54AaABAg	bandidos bom e morto	1
Ugw20SKk7kLz56pqw5x4AaABAg	agora vao pensar duastresquatro vezes antes de vim pra minasaqui nao tem colher de cha nao se quiser vim tentar a sorte pode vimmas saiba q o azar e certeiro	1
UgzrgD10G1JxfBuMn0l4AaABAg.9UCoerp340X9UD-orzZbUe	26 nao encomoda mais isso e muito bom deveria acontece em todos os estados isso e limpeza	1
UgwPQJIVvKzrK3HUYTl4AaABAg	excelente trabalho das nossas policias	1
UgyhAtHpcriFesXWucJ4AaABAg.9UGSq5hfnOP9UH3Y8CBN-W	mais um ato que somara ao carma negativo e coletivo do estado	-1
Ugz_TmzNzDy_7OOzEgN4AaABAg.9UDMC9zGo5G9UFRdz9GKv3	zuleide felix kkk tido puxa saco	0
UgxUQFuaiHeqAmmvWL14AaABAg	parabens a policia militar e prf chora psol pt pdt e afins menos 26 titulos de eleitores	1
Ugz7lHjq8sxerfmcofZ4AaABAg	maravilhassssssssssss esses dai a mamae justica nao solta mais desses a sociedade esta livres	1
UgwVXuYOw22BfK2DBG54AaABAg.9UGPtaCCtQe9UH1Klucp3L	marcos venicio exatamente	0
UgwfB_-gzWQzosbaqhx4AaABAg	eu nao defendo ninguemmas eu nao vejo policia prendendo milicianos	-1
UgyOfEA1E1inqvNjSeZ4AaABAg	eu sonho todos os dias com essa reporter	0
UgxaVysvtUOBnSnx2uN4AaABAg	remedio pra ladrao e cemiterio ou cadeia	1
Ugzdc8uZn0ZK9BvdbpB4AaABAg	musica no fantastico	0
UgyQtnn7aLwQy38EmuV4AaABAg	parabens a todos os policiais envolvidos	1
UgxkCzDKmFXWzIS3BEt4AaABAg.9TezUg-Ig7z9Tjf44lQLRV	sempre percebi isso a policia do parana nao arrego pra esse sistema  de desrespeito ainda	1
UgwtpMe8kcn5zlzz-HR4AaABAg	parabens pra policia	1
UgxHcLDCYUZRg5uWR0F4AaABAg	excelente parabens aos pms	1
UgxsoLA-4kO8EGcstOB4AaABAg	ameacou o cachorro tem que morre mesmo	1
Ugxgq31tmU5Siph0Mbh4AaABAg	bem feito kkk	1
UgzJMl70by-p8bCpPbZ4AaABAg	ojala y el gobierno de mexico actuara con la misma fuerza de rexion como el  brasil  alli  si son efectovos los entrenamientos 	0
UgwSvFTuyNQfdU5_-d54AaABAg	parabens aos policiais cpf cancelado dos bandidos cidade mais tranquila os coleguinhas deles agora vao ter mais medo de roubar por um tempo	1
UgyjqU4Hv53C7wAKHqJ4AaABAg	belissimo trabalho parabens pm	1
Ugwhe-7SSNsNhLZzdcZ4AaABAg	punir os policiais  colocaram em risco a tv	-1
Ugy-pspNYXTcIng_1MB4AaABAg	so lamento muito pelo colete do papa mike tera que costurar  foi uma  acao perfeita parabens ha todos pmpr 	1
UgzDBsUrVqcYXdV7gMV4AaABAg	que absurdo os policiais atirar sem se preocupar com os objetos como assim	-1
UgzAfyrz-tFWkZ94AN14AaABAg	tres cerdos menos	1
UgzjfYs2hKOYyeXAtHh4AaABAg	parabens a pmsao tres vagabundos que nao vao fazer mais mal a ninguemcpf cancelados com sucesso	1
UgxkCzDKmFXWzIS3BEt4AaABAg.9TezUg-Ig7z9ThZUgLDfpI	kkk moro em maringa tbm kk	0
UgyEaFwWISoawMwqnz14AaABAg	virou peneira	0
UgxPvND1Q8D04bs4XF14AaABAg	parabens pelo trabalho espetacular pmpr orgulho do nosso parana medalha de honra a esses bravos herois da pmpr	1
UgwPOOwJdgJZBIyOFqx4AaABAg.9TlX0uD8sFW9Tmx_G63XW3	nildo chagas ainda bem que nesse caso os 3 vagabundos foram mortos essa justica e boa nao volta mais a roubar nem matar	1
Ugx4O9WtnONG1wbIR8l4AaABAg	parabens a policia militar do estado do parana pois nao da chances aos foras da lei de sobreviverem na acao nenhuma municao se perdeu todas tiveram os alvos acertados em contrapartida a pmerj em suas operacoes desastrosas no rj acerta mais inocentes que os foras da lei estranho demais voces nao acham	1
UgwaogccTZzIIfnard94AaABAg	bem feito  3 assaltantes a menos circulando livremente no brasil  agora vao circular feitos almas penadas no alem	1
UgzZrEqN6w_2XDd4fHx4AaABAg	tao jovens uma vida toda de crimes foi abreviada parabens pms	1
UgzZq30_Ry4Lj85SvjJ4AaABAg	uai abriu fogo contra a policia e a policia respondeu a injusta agressaogracas a deus a mae de um policial nao vai chorar depois dessa honrosa acao	1
Ugzda2SM1bfk3EdR8Ol4AaABAg	parabens a policia	1
Ugxgqs_Wb7CPiOnLC694AaABAg	parabens aos policiais que mandaram esses santinhos pra o inferno	1
UgywOLMezi9f-WgmXoF4AaABAg.9Tg4HDJ1wRR9TjuoI1Cd3C	leandro eu conheco essa passagem do velho testamento e como disse e o velho testamento o messias nos entregou a nova alianca mas voces preferem usar uma passagem do velho testamento para justificar sem problemas bem deixa baixo nao importa pensem por voces ja e esperado isso no fim dos tempos pessoas cada vez mais crueis	0
Ugzvhz5ChcjrUKJI4sJ4AaABAg	trabalho bem feito   parabens aos policiais	1
UgxY6OaF-FAXSsZY4RJ4AaABAg	cpfs cancelados com sucesso este trio de bandidos nao vai assaltarroubarintimidar mais ninguem parabens ao bravos policiais	1
UgwDO8pYSG29iwURvZ94AaABAg	bandido bom e bandido morto	1
UgwJbXQywVRaM7KHpyt4AaABAg	0055 parte satisfatoria	0
UgybwpzMUhAfcrOee9p4AaABAg.9Th6CZ-WddH9ZgPlbhSj6G	kkkkkkkkk isso ae mano no caso os eletronicos valem muito mais do que estas desgracas	0
Ugw9T5D18fxorqS80Bx4AaABAg	parabens aos pms	1
UgxkCzDKmFXWzIS3BEt4AaABAg.9TezUg-Ig7z9URlfPp6zkZ	ta viajando o moscao espiritismo como tao burro assim   4 viaturas e 50 bala pra de fuzil para 3 moleque num golzin de pistola  um palerma deve ter chegado emocionado atirando sem mirar os outros sei la quantos se emocionaram no movimento e descarregaram na direcao do carro e esses comentarios ainda puta merda so gente mais emocionada ainda que nao enxerga nada tecnico nem social so se alimenta da desgraca dos outros lembrando que a policia paranaense fornece arrego para maior porta de entrada das drogas e armas do nosso pais e mata tanto quanto a policia de sao paulo pessoas inocentes por motivos racistas fraco na conduta forte na emocao	-1
UgygAeElWjvEqQvicdB4AaABAg	perfeito nao poderia acabar melhor	1
UgwN86Cr0iYQDTT_xhl4AaABAg.9Y9WkW2JfgV9ZA5zUtudkG	maria da graca alves pereira qqqqqq111111	0
UgxFPd5xOAwzRC09IxZ4AaABAg	que deus abencoe policiais assim tem que limpar msm esses nao roubam mais nada de ninguem	1
Ugyr0R6D94YYt9mGdKF4AaABAg	bandido bom e bandido morto	1
UgyuOiCt8YiY-IakRI94AaABAg	atirar no cachorro tem q morrer mesmo	1
UgzPwgM_ED1Au7kXiwd4AaABAg	morreram tarde	0
UgxTfzHiNcueM7SrqVh4AaABAg	suspeitos nao bandidos safados canalhas 	1
UgwXEMzWcb6kcIaGzXV4AaABAg	parabens aos policiaismerecem reconhecimentono minimo medalha	1
Ugwd6x-HWA54DLf7Izl4AaABAg.9TexHhi7H379kVyT1r1ThW	emerson cruz  desculpa lapso de memoria	0
Ugw6IwiIPWrHCpZebJ54AaABAg	parabens a nossa pm	1
UgwZKa8aaffFUyxP97R4AaABAg	porem deu fuga na british da policia	0
UgzYs6EZ_PtwEHVCBm54AaABAg	muito bem p policial 	1
UgzOeRbUzammoSS_7nV4AaABAg.9TembNvY4hQ9TftS9Rt2fe	nosso general e cristo  nao importa se eram trabalhadores ou nao toda morte deve ser evitada pelo oque a gente ve as pessoas tem a flor da pele os instintos mais primitivos adoram ver sangue e desgraca do semelhante	-1
Ugx7WU3smt7xV4aNLAR4AaABAg	parabens aos policiais mais 3 cpfs cancelados com sucesso	1
Ugw0SjUJCsD036XZfTN4AaABAg	parabens ases policiais tenque ezecutar ladroes lugar deles e no sumiterio	1
UgwOP9a_Rw9-GzZdvHB4AaABAg	acho engracado essa mania da imprensa dizer  suspeitos 	0
UgwsPTi7wEOJyAMYTrN4AaABAg.9Tfd8M93Nbe9TgDZ8UJ4Wh	esses nao roubam mais  foram fazer uma visita pro capirotto mais cedo kkkk	1
Ugy__z0etJ9-FRaSJUl4AaABAg	pega porra parabens aos policias  menos bandidos no mundo hoje kkk	1
UgzxbE77_RkwJGRXXUh4AaABAg	grava audio agora fodao	0
UgxkrCkmVRMSFYUtqbZ4AaABAg	a melhor noticia que eu poderia ouvir pra comecar a semana bandido bom e bandido morto	1
UgwAqIuEIF33US-xNJt4AaABAg.9TkIxhAf_WI9TmIuBy0ePg	mas tenho a impressao que sera	0
UgzxfO7BBYIhew6pijl4AaABAg	bandido bom e bandido morto	1
UgycKlt6t3uHgTIsVRd4AaABAg	parabens aos policias  merecem ser promovidos pois mostraram quem e que manda  nao se acovardaram para os bandidos 	1
Ugw3AO5DD3KimB1DCRR4AaABAg	policiais arriscando a vida pra proteger a populacao parabens	1
Ugw4XwfeZ4n5Zvt9QK14AaABAg	parabens aos policiais que tao mostrando que bandidos bom  e bandidos mortos  a melhor cadeia pra recuperar bandidos e o cemiterio nao tem saidinha nao da despeza e a sociedade agradece e fim de papo	1
UgwFn1ATPZsF4dvPypl4AaABAg	parabens aos policiais	1
UgzY8CMzKzVHZLRLRVd4AaABAg	50 tiros e pouco 	1
UgwSbB005d-FR2nonuJ4AaABAg	otima atuacao da policia bandido bom e bandido morto	1
Ugx2kwFw1-tOX-IGLgx4AaABAg	menos tres para encher o saco parabens pm	1
UgyBkdrGPzknQAQCnC94AaABAg	meus parabens aos policiais envolvidos	1
UgxjWpck0Hs8QZBwp5N4AaABAg	isso sim e policia mete bala em bandido	1
UgyMPMTKvwTT2CMoE8J4AaABAg	parabens aos policiais pelo cpf cancelado menos tres para incomodar	1
UgxHujE3HXJLFA9W4Al4AaABAg.9TlT_HcR-oF9TmUiPltnh4	mario schmidt vc e mais malvado dq ele kkkk	0
UgzufB7n_H3djF6oasx4AaABAg.9Tw4qQLNDAg9X2L6RdOX2A	nigth33 evereday qdo a apresentadora chama a noticia ela fala bandidos	0
UgzCG7TitNNnmZ8YB2h4AaABAg	parabens aos policiais	1
UgwBQFOGfSG3dA_V0-14AaABAg	eeeeeeeeeeeeeeeeeeeee gloria a deus mais 3 cpfs cancelados	1
Ugw36IWjhEUWRuMCTPx4AaABAg	parabens aos policiais que deus continue protegendo	1
Ugx_zLnjAG7Th0ESfnN4AaABAg.9TjahB-2RJi9dMxXYBi6Bn	vc o conhecia 	0
UgyIRNLm1AtmXmODVuB4AaABAg	as pessoas ao inves de se preocuparem com a vida se preocupam com bens materiaisso no brasil mesmo parabens va policia militar menos tres assaltantes nas ruas	1
UgzTNsxVgdeKjZuNwDp4AaABAg	parabens policia militar	1
UgzCM4V3p2pFMd32S0d4AaABAg.9TenrO_6e0k9Tfg-V1pu7J	verdade neh por isso aqui sp quem saca dono da festa se eh policia vai pro colo capeta	1
Ugx9NPOkPXDm27SXSVd4AaABAg	aff so 50 tiros estado de necessidade legitima defesa meus pms se cada um gasta as balas de todas as pistolas alcancaria ao menos os 100 disparos fiquei triste agora	1
UgxhLkSJ5Hrf-b9HlS14AaABAg	fora da lei tem que arcar com as consequencias	1
Ugyc_JKq23S1KWmc7tl4AaABAg	gta  nivel 5 estrelas	0
UgytT_Y43AfMRrnD2t14AaABAg	excelente noticia pelo menos uma noticia boa	1
UgwFFVCLSkE3Ueeo8xx4AaABAg	parabens 3 cpfs cancelados kkk	1
Ugx2ewIqFI0q5zzKqAJ4AaABAg	parabens foi sensacional	1
UgxXuD8DD8JcPwWkQAN4AaABAg	mais tres cpfs cancelados com sucesso	1
UgxFZT_S1wCRsRJeOEd4AaABAg	ja foi tarde bandido bom e bandido morto	1
Ugz9AEog4NF13bmBUFR4AaABAg	gente tenhamos do das vitimas da sociedade tem gente que defende esses vagabundos de merda boa policiais	1
UgzWW5tTxrcL96U3OI14AaABAg	excelente resposta aos bandidos a certeza que se desse moleza policiais teriam sido baleados parabens  polciais do parana	1
Ugzi6zEWmHTwO8OQdX54AaABAg	suspeitos  affffff	0
UgwqaD6J4yYHioBFYu54AaABAg	certissimo a policia menos tres	1
UgybwpzMUhAfcrOee9p4AaABAg.9Th6CZ-WddH9TrN1zPuu63	esses sao os cristaos do seculo 20	0
UgykS04yj4Fe-YgVtuV4AaABAg	que cada um esteja no inferno	0
UgxnIY63GAcx-AWE6Zx4AaABAg	isso mesmo  mete bala nesses safados tres cpfs canelados	1
Ugx2G1hZary4VgNZR7d4AaABAg	muito bom mais tres desgracas pro inferno	1
Ugz-gb9DYS1JzzyHUMt4AaABAg.9Th8wP4do0h9TlMCVu19e3	lsantos desenvolvedor kkkk 30 anos ta poha kkkkkkkkkkkkkkkkk 4 anos de mandato e roubou 30 anos pqp kkkk	0
Ugx39a3Q6ZbnBrgFFDJ4AaABAg	e uma pena que a tv foi nessaso sentir pena da tv vao roubar o capeta agora seus desgracadoskkkkkkk	0
Ugz_rNGOpJ-nD8oBfLV4AaABAg	parabens policia	1
UgxQsOCGr2AE5iy5n794AaABAg	quando policia faz cagada tem que ser cobrado mas quando agem de forma correta e que vao alem do dever tendo tamanha bravura diante de malfeitores que nada tem a perder os policiais merecem reconhecimento atitudes heroicas parabens aos policiais que agiram nessa ocorrencia merecem reconhecimento	1
UgyyxchdFuO_VsEK7yh4AaABAg	so 50 tiros era pra ser 	1
UgyPuLbnsywy2u1h7N94AaABAg	audiencia de custodia  cancelada advogado  ficou chupando o dedo	0
UgyPeZe0Ga11uGn7Jmx4AaABAg	perfeita acao	1
Ugz06EiAYYyUCYBLssd4AaABAg	parabens a policia do parana bandido tem que ser morto mesmo pra nao dar chance da justica soltar e os mesmo vierem cometer o mesmo ato	1
UgyyLrpn124mcRGYDdh4AaABAg	bandido que atira pra matar e o mesmo que atira pra morrer  parabens pelo belo trabalho prestado da pm a sociedade	1
UgzRW3Jcgi_5FpgGrsR4AaABAg	esses ae vai roubar mais alguem responde igreja	1
UgzaZLk-OfC_7_z5AsR4AaABAg	parabens aos policias 3 cpf cancelado e a populacao livre desses vermes bandidos	1
UgyFMufDHahNn4EWoP14AaABAg	mas 3 cpfs cancelados  excelente trabalho da policia 	1
UgzeBHkiTNMvbPRXqf54AaABAg	a familia pode dormir em paz sabendo que esses meliantes nao irao retornar	1
UgxGjIb6HU-eBtnxIF14AaABAg	bandido bom e bandido morto	1
Ugz8G20ua88-NDlJpHx4AaABAg	parabens a pmpr	1
UgwWJ36-N5hiGcbUyrl4AaABAg	esses nunca mais rouba ninguem	1
Ugx9yYll3vGLFULUxXN4AaABAg	toda resposta a cada acao desse tipo vai fazer esses bandidos pensar antes de executar cada acao desse tipo parabens policia militar  tem o meu respeito  estima e admiracao	1
UgyT8vUOic69OlhaQ2J4AaABAg	parabens  quanto menos bandido na cadeia melhor  menos dinheiro pros predios	1
UgxIWiUvf4vNnCyxfV94AaABAg	obrigado policiais	1
UgySyoXiXTGgr-wOmtZ4AaABAg	nao alivia pa cima deles pulicada naquele modelo	1
UgwiGtwUDZepBlxeLbR4AaABAg	parabens menos tres sendo sustentado pelo povo	1
UgywOLMezi9f-WgmXoF4AaABAg.9Tg4HDJ1wRR9ThC4dGcVjQ	rodrigo h se ligou	0
UgzkJMbT5krA817nxoF4AaABAg	esses policiais merecem medalhas	1
UgyWMLInGoH7LMYVMGZ4AaABAg	"parabens a estes policiais   herois de fardaque continuem assim 3 a menos para a sociedade  sustentar   ainda bem que o policial ficou beme com certeza a populacao agradece	1  ugwhlxwvtut8bdmfaht4aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	eu vi o video real n teve troca os pm sapecou eles sem do mais pediram para levar choque	2  ugx2inilkct3coatnev4aaabag9tenvio9ma29tlnhavfhj	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	ant anonimo  kkkkkkk olha o zagueiro deles so falto ir pro inferno jogar com teu time kkkk	0  ugzmgllbsaiwyu59whv4aaabag9telrzg_5ph9trk51hfko	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	pedro silva  so idiota pensa assim trabalho tem so que e pesado e hj em dia ninguem mais quer trabalho pesado  e o rico nao tem culpa do teu fracasso  ladrao tem que morrer  em nenhum momento defendido politico	1  ugxbnrp98a48jjaorjn4aaabag9teoy60xun_9terl332hev	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	menos tres eleitores para um candidato que quer ser presidente	0  ugyj6ijxg_nxpvhher4aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	no minimo  a policia tava com sede de pegar esses vagabundos parabens a pm assim que tem que fazer com criminosos quero ver esse ai assaltar mas	1  ugwnclxfopawoauc314aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	o que o carro tinha haver com isso kkk	0  ugxg5extmtbtpixgw4r4aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	parabens aos policiais legitima defesa da policia so faltou um fuzil na mao do policial pra fazer chuva no go1 quem deu deslike e oque pessoal	1  ugzsnfwajdr7yngdbxr4aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	missao cumprida	1  ugw2hxlcxzlh99pa90r4aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	e muita criminalidade tem que passar o ferro	1  ugzyjplgqrdjvjbjcpt4aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	recuperados faz o que com uma tv cheia de furos	0  ugzlxxjegwg5dy0c4f14aaabag	httpswwwyoutubecomwatchvhaagdlmzamo	bandidos sao mortos apos tentarem fugir da pm  sbt brasil 181021	possa ser que eu esteja enganado mas a frase que a reporter fala foram mas de cinquenta tiros da uma impressao que ela esteja querendo incriminar os policiais vamos parabenizar a todos os policiais que arisca suas vidas para nos defender"	1
Ugxwvd5ZPoDsFWXgGE14AaABAg	parasitas exterminados com sucesso	1
Ugwjnc7UxjubDClWmeB4AaABAg	que delicia cara	1
UgzER4YvVmIFJko9HH94AaABAg	quase perfeito unica parte ruim foi o pm atingido	1
Ugz3a__aXsV2gTX3sf94AaABAg	parabens a policia	1
UgydKDeid8Ada78jTx54AaABAg	parabens  aos policiais nao queria q tivesse bandidos no mundomas ja q tem entao q morra eles	1
Ugx3cfeSiP-46rkQxmB4AaABAg	parabens as politica  tem que meter fogo mesmo	1
UgwBnrHIrePcM5d9i2R4AaABAg	parabens para os policiais	1
UgymTe0VgSr2vyx256V4AaABAg	porra zuou o carro mano	0
UgwhE2U8KXYLIojCDQd4AaABAg	coisa linda de se ver que orgulho policia militar parabens 	1
Ugy6DETR9BTPfdFxhTJ4AaABAg	parabens a pm do meu pr que nao dorme em servico excelente trabalho	1
UgzD1s6pEi4GfS7T1sB4AaABAg.9Tf1PZqzxHi9TtUQthRqBm	fabio mantovani talvez entao podiam ser do  centrao porque antes da esquerda e da direita era o centrao q mandava no pais e roubava tudo	0
Ugwk6E2S9h15TSxhLl54AaABAg	tres a menos na terra	1
UgxMSmS8HDsK1uPLsOt4AaABAg	parabens para a policia do parana bandido bom e o morto essas pragas tem que morrer tudo	1
UgxkEjCmjthsFS_YtEh4AaABAg	e isso ai com bandido nao se brinca ou voce executa ou e executado	1
UgyDUMxVPdW5vk2BOcR4AaABAg	parabens  a policia   isso msm   esses  nao rouba  mais  nada  nao vao  atrasar  a vida de ninguem  mais  show	1
UgxcGjCFwRwok3c30AN4AaABAg	quem atirou primeiro	0
UgybwpzMUhAfcrOee9p4AaABAg.9Th6CZ-WddH9TqqRZP8A2U	a criminalidade so vai acabar quando nao tiver mais a desigualdade social	0
Ugw9beAh23EPUr4KxkN4AaABAg	parabens para a policia fica com do de bala nao	1
Ugz9eSXV_ln5u4BZKbN4AaABAg	ameacou o dog e morreu melhor noticia do fdskkkkkkk	1
UgyWq5v3mhJ3lvpB9lR4AaABAg.9Tenx2tZS-d9TetBIV8r8I	objetivo vixi mano tava ate te defendendo   mas pelo q acabei d ver vc e  mais um ateu q vive no mundo errado e contra qualquer tipo d crenca nem sei q sentido tem um ateu viver nesse mundo  sem logicaparabens  amigo vc merece  um oscar	0
Ugwcznc2Z71Xb2EpwCB4AaABAg	pm largou o dedo com gosto ao ver que o companheiro quase morre por causa desses lixos parabens pros herois ai esses lixos ai nao enchem o saco de mais ninguem	1
UgyOlRF_nqYJrkddf_l4AaABAg.9VJefaVgNUc9bLvfeWe_Ex	meu vizinho e um bosta tirando ele esse 1 de galho podre pm do pr me dao orgulho	1
UgwlkcRog9lK8OWCoX94AaABAg	quero ver a justica soltar kkkkkk	1
UgyHUroqzTcHdr6lmzJ4AaABAg	parabens pmpr	1
Ugxnd079vHr9_--TydJ4AaABAg	porq nao atirou somente nas rodas destruiram os objetos ate recuperaram os objetos perfurados	-1
UgxgSlABpOTsnTehV-h4AaABAg	p a r a b e n s        sucesso  policia  militar  em  qualquer  estado  do  brasil  agir  dessa  forma  e  sensacional   melhor  eles  dormirem  com  o  capeta  do  que  os  guerreiros  do  brasil      a  nacao  brasileira  agradece    obrigado  sempre	1
UgxVoBi3eTV4zxXuuQx4AaABAg	menos tres cpf para encomodar	1
Ugw09VWgJg_a_XAaQjN4AaABAg	bom demais	1
Ugx5SNDI2BpoPxITdF94AaABAg	esses vagabundos nao rouba mais 	1
UgxaLjdgsN3tghQO-814AaABAg	aqui nao e sao paulo ou rio que rouba e sai de boa	1
UgyqfwucEsQh_n8mXMd4AaABAg	medalha e uma bonificacao em dinheiro para todos os pms envolvidos na acao	1
Ugx8jLrFNK4mpmpyBbF4AaABAg	parabens aos policiais pelo seu trabalho	1
Ugz1axCN9CfgPm2G3Jl4AaABAg	era porra que noticia boa parabens aos policiasi	1
UgykILt-3jEgXdS_XDV4AaABAg	muitos tiros assim e otimo nao da pra fugir da gosto de ver a pm cumprindo seu papel fe na missao irmaos	1
Ugx6PvnwHshQ3dHNouh4AaABAg	otimo tres rgs deleterios a menos	1
Ugx34HH3sqk_0GEnoRV4AaABAg	bela operacao da policia	1
UgzIUHMEQIjjCZ4Zskt4AaABAg.9TtWlwKrEU99U7kY7Q1B3O	se quiser eu levo uns 15 ai pra vc criar	0
UgxBpbTuYutyzZHFw994AaABAg	otimo tem q limpar esse pais mesmo agora tem uns la no planalto e na cpi ta cheio desses	1
UgzuMti-P9CgL80MdQ54AaABAg	na cara nao sinho vai estragar o velorio	0
